sheet,location,korean_original,english_translation,needs_manual_review
Facility_Projections_2050,"Row 217, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 218, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 219, Col 'location'",구미,Gumi,False
Facility_Projections_2050,"Row 220, Col 'location'",김천,Gimcheon,False
Facility_Projections_2050,"Row 221, Col 'location'",부산/익산/시흥,Busan/익산/시흥,True
Facility_Projections_2050,"Row 222, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 223, Col 'location'",나주,나주,True
Facility_Projections_2050,"Row 224, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 225, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 226, Col 'location'",나주,나주,True
Facility_Projections_2050,"Row 227, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 228, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 229, Col 'location'",울산,Ulsan,False
Facility_Projections_2050,"Row 230, Col 'location'",울산,Ulsan,False
Facility_Projections_2050,"Row 231, Col 'location'",울산,Ulsan,False
Facility_Projections_2050,"Row 232, Col 'location'",대산,Daesan,False
Facility_Projections_2050,"Row 233, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 234, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 235, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 236, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 237, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 238, Col 'location'",진해,진해,True
Facility_Projections_2050,"Row 239, Col 'location'",광양,Gwangyang,False
Facility_Projections_2050,"Row 240, Col 'location'",대산,Daesan,False
Facility_Projections_2050,"Row 241, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 242, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 243, Col 'location'",포항,Pohang,False
Facility_Projections_2050,"Row 244, Col 'location'",대산,Daesan,False
Facility_Projections_2050,"Row 245, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 246, Col 'location'",여수,Yeosu,False
Facility_Projections_2050,"Row 247, Col 'location'",울산,Ulsan,False
